grupo_equipe;data_inicio_exec;data_fim_exec;aerogerador;desc_especie;desc_esquema;quantidade
CE;2026-01-07 08:00:00;2026-01-08 00:00:00;PPG-67;FERRAMENTAS EQUIPAMENTOS DE ENSAIO E MEDIÇÃO;MPP6 - AUDITORIA DE FERRAMENTAS - M6;1
CE;2026-01-07 08:00:00;2026-01-08 00:00:00;PPG-74;FERRAMENTAS EQUIPAMENTOS DE ENSAIO E MEDIÇÃO;MPP6 - AUDITORIA DE FERRAMENTAS - M6;1
CE;2026-01-07 08:00:00;2026-01-08 00:00:00;PPG-84;FERRAMENTAS EQUIPAMENTOS DE ENSAIO E MEDIÇÃO;MPP6 - AUDITORIA DE FERRAMENTAS - M6;1
CE;2026-01-07 08:00:00;2026-01-08 00:00:00;PPG-85;FERRAMENTAS EQUIPAMENTOS DE ENSAIO E MEDIÇÃO;MPP6 - AUDITORIA DE FERRAMENTAS - M6;1
CE;2026-01-07 08:00:00;2026-01-08 00:00:00;PPG-86;FERRAMENTAS EQUIPAMENTOS DE ENSAIO E MEDIÇÃO;MPP6 - AUDITORIA DE FERRAMENTAS - M6;1
CE;2026-01-07 08:00:00;2026-01-08 00:00:00;PPG-91;FERRAMENTAS EQUIPAMENTOS DE ENSAIO E MEDIÇÃO;MPP6 - AUDITORIA DE FERRAMENTAS - M6;1
CE;2026-01-07 08:00:00;2026-01-08 00:00:00;PPG-94;FERRAMENTAS EQUIPAMENTOS DE ENSAIO E MEDIÇÃO;MPP6 - AUDITORIA DE FERRAMENTAS - M6;1
CE;2026-01-07 08:00:00;2026-01-08 00:00:00;PPG-MV;FERRAMENTAS EQUIPAMENTOS DE ENSAIO E MEDIÇÃO;MPP6 - AUDITORIA DE FERRAMENTAS - M6;7
CE;2026-01-07 08:00:00;2026-01-08 08:00:00;PPG-43;FERRAMENTAS EQUIPAMENTOS DE ENSAIO E MEDIÇÃO;MPP6 - AUDITORIA DE FERRAMENTAS - M6;1
CE;2026-01-07 08:00:00;2026-01-08 08:00:00;PPG-88;FERRAMENTAS EQUIPAMENTOS DE ENSAIO E MEDIÇÃO;MPP6 - AUDITORIA DE FERRAMENTAS - M6;1
CE;2026-01-07 08:00:00;2026-01-08 09:00:00;PPG-06;FERRAMENTAS EQUIPAMENTOS DE ENSAIO E MEDIÇÃO;MPP6 - AUDITORIA DE FERRAMENTAS - M6;1
CE;2026-01-07 08:00:00;2026-01-09 00:00:00;PPG-02;FERRAMENTAS EQUIPAMENTOS DE ENSAIO E MEDIÇÃO;MPP6 - AUDITORIA DE FERRAMENTAS - M6;1
CE;2026-01-07 08:00:00;2026-01-09 00:00:00;PPG-08;FERRAMENTAS EQUIPAMENTOS DE ENSAIO E MEDIÇÃO;MPP6 - AUDITORIA DE FERRAMENTAS - M6;1
CE;2026-01-07 08:00:00;2026-01-09 00:00:00;PPG-11;FERRAMENTAS EQUIPAMENTOS DE ENSAIO E MEDIÇÃO;MPP6 - AUDITORIA DE FERRAMENTAS - M6;1
CE;2026-01-07 08:00:00;2026-01-09 00:00:00;PPG-16;FERRAMENTAS EQUIPAMENTOS DE ENSAIO E MEDIÇÃO;MPP6 - AUDITORIA DE FERRAMENTAS - M6;1
CE;2026-01-07 08:00:00;2026-01-09 00:00:00;PPG-30;FERRAMENTAS EQUIPAMENTOS DE ENSAIO E MEDIÇÃO;MPP6 - AUDITORIA DE FERRAMENTAS - M6;1
CE;2026-01-07 08:00:00;2026-01-09 00:00:00;PPG-32;FERRAMENTAS EQUIPAMENTOS DE ENSAIO E MEDIÇÃO;MPP6 - AUDITORIA DE FERRAMENTAS - M6;1
CE;2026-01-07 08:00:00;2026-01-09 00:00:00;PPG-33;FERRAMENTAS EQUIPAMENTOS DE ENSAIO E MEDIÇÃO;MPP6 - AUDITORIA DE FERRAMENTAS - M6;1
CE;2026-01-07 08:00:00;2026-01-09 00:00:00;PPG-54;FERRAMENTAS EQUIPAMENTOS DE ENSAIO E MEDIÇÃO;MPP6 - AUDITORIA DE FERRAMENTAS - M6;1
CE;2026-01-07 08:00:00;2026-01-09 00:00:00;PPG-68;FERRAMENTAS EQUIPAMENTOS DE ENSAIO E MEDIÇÃO;MPP6 - AUDITORIA DE FERRAMENTAS - M6;1
CE;2026-01-07 08:00:00;2026-01-09 00:00:00;PPG-74;FERRAMENTAS EQUIPAMENTOS DE ENSAIO E MEDIÇÃO;MPP6 - AUDITORIA DE FERRAMENTAS - M6;2
CE;2026-01-07 08:00:00;2026-01-09 00:00:00;PPG-76;FERRAMENTAS EQUIPAMENTOS DE ENSAIO E MEDIÇÃO;MPP6 - AUDITORIA DE FERRAMENTAS - M6;1
CE;2026-01-07 08:00:00;2026-01-09 00:00:00;PPG-90;FERRAMENTAS EQUIPAMENTOS DE ENSAIO E MEDIÇÃO;MPP6 - AUDITORIA DE FERRAMENTAS - M6;1
CE;2026-01-07 08:00:00;2026-01-09 00:00:00;PPG-MV;FERRAMENTAS EQUIPAMENTOS DE ENSAIO E MEDIÇÃO;MPP6 - AUDITORIA DE FERRAMENTAS - M6;7
CE;2026-01-07 08:00:00;2026-01-12 00:00:00;PPG--3;FERRAMENTAS EQUIPAMENTOS DE ENSAIO E MEDIÇÃO;MPP6 - AUDITORIA DE FERRAMENTAS - M6;1
CE;2026-01-07 08:00:00;2026-01-12 00:00:00;PPG--4;FERRAMENTAS EQUIPAMENTOS DE ENSAIO E MEDIÇÃO;MPP6 - AUDITORIA DE FERRAMENTAS - M6;1
CE;2026-01-07 08:00:00;2026-01-12 00:00:00;PPG-00;FERRAMENTAS EQUIPAMENTOS DE ENSAIO E MEDIÇÃO;MPP6 - AUDITORIA DE FERRAMENTAS - M6;1
CE;2026-01-07 08:00:00;2026-01-12 00:00:00;PPG-13;FERRAMENTAS EQUIPAMENTOS DE ENSAIO E MEDIÇÃO;MPP6 - AUDITORIA DE FERRAMENTAS - M6;1
CE;2026-01-07 08:00:00;2026-01-12 00:00:00;PPG-17;FERRAMENTAS EQUIPAMENTOS DE ENSAIO E MEDIÇÃO;MPP6 - AUDITORIA DE FERRAMENTAS - M6;1
CE;2026-01-07 08:00:00;2026-01-12 00:00:00;PPG-29;FERRAMENTAS EQUIPAMENTOS DE ENSAIO E MEDIÇÃO;MPP6 - AUDITORIA DE FERRAMENTAS - M6;1
CE;2026-01-07 08:00:00;2026-01-12 00:00:00;PPG-31;FERRAMENTAS EQUIPAMENTOS DE ENSAIO E MEDIÇÃO;MPP6 - AUDITORIA DE FERRAMENTAS - M6;1
CE;2026-01-07 08:00:00;2026-01-12 00:00:00;PPG-33;FERRAMENTAS EQUIPAMENTOS DE ENSAIO E MEDIÇÃO;MPP6 - AUDITORIA DE FERRAMENTAS - M6;2
CE;2026-01-07 08:00:00;2026-01-12 00:00:00;PPG-37;FERRAMENTAS EQUIPAMENTOS DE ENSAIO E MEDIÇÃO;MPP6 - AUDITORIA DE FERRAMENTAS - M6;1
CE;2026-01-07 08:00:00;2026-01-12 00:00:00;PPG-83;FERRAMENTAS EQUIPAMENTOS DE ENSAIO E MEDIÇÃO;MPP6 - AUDITORIA DE FERRAMENTAS - M6;1
CE;2026-01-07 08:00:00;2026-01-12 00:00:00;PPG-91;FERRAMENTAS EQUIPAMENTOS DE ENSAIO E MEDIÇÃO;MPP6 - AUDITORIA DE FERRAMENTAS - M6;1
CE;2026-01-07 08:00:00;2026-01-12 00:00:00;PPG-96;FERRAMENTAS EQUIPAMENTOS DE ENSAIO E MEDIÇÃO;MPP6 - AUDITORIA DE FERRAMENTAS - M6;1
CE;2026-01-07 08:00:00;2026-01-12 00:00:00;PPG-MV;FERRAMENTAS EQUIPAMENTOS DE ENSAIO E MEDIÇÃO;MPP6 - AUDITORIA DE FERRAMENTAS - M6;2
CE;2026-01-07 08:00:00;2026-01-13 00:00:00;PPG-02;FERRAMENTAS EQUIPAMENTOS DE ENSAIO E MEDIÇÃO;MPP6 - AUDITORIA DE FERRAMENTAS - M6;1
CE;2026-01-07 08:00:00;2026-01-13 00:00:00;PPG-36;FERRAMENTAS EQUIPAMENTOS DE ENSAIO E MEDIÇÃO;MPP6 - AUDITORIA DE FERRAMENTAS - M6;1
CE;2026-01-07 08:00:00;2026-01-13 00:00:00;PPG-48;FERRAMENTAS EQUIPAMENTOS DE ENSAIO E MEDIÇÃO;MPP6 - AUDITORIA DE FERRAMENTAS - M6;2
CE;2026-01-07 08:00:00;2026-01-13 00:00:00;PPG-53;FERRAMENTAS EQUIPAMENTOS DE ENSAIO E MEDIÇÃO;MPP6 - AUDITORIA DE FERRAMENTAS - M6;1
CE;2026-01-07 08:00:00;2026-01-13 00:00:00;PPG-81;FERRAMENTAS EQUIPAMENTOS DE ENSAIO E MEDIÇÃO;MPP6 - AUDITORIA DE FERRAMENTAS - M6;1
CE;2026-01-07 08:00:00;2026-01-13 00:00:00;PPG-MV;FERRAMENTAS EQUIPAMENTOS DE ENSAIO E MEDIÇÃO;MPP6 - AUDITORIA DE FERRAMENTAS - M6;3
CE;2026-01-07 08:00:00;2026-01-14 00:00:00;PPG-18;FERRAMENTAS EQUIPAMENTOS DE ENSAIO E MEDIÇÃO;MPP6 - AUDITORIA DE FERRAMENTAS - M6;1
CE;2026-01-07 08:00:00;2026-01-14 00:00:00;PPG-22;FERRAMENTAS EQUIPAMENTOS DE ENSAIO E MEDIÇÃO;MPP6 - AUDITORIA DE FERRAMENTAS - M6;1
CE;2026-01-07 08:00:00;2026-01-14 00:00:00;PPG-43;FERRAMENTAS EQUIPAMENTOS DE ENSAIO E MEDIÇÃO;MPP6 - AUDITORIA DE FERRAMENTAS - M6;1
CE;2026-01-07 08:00:00;2026-01-14 00:00:00;PPG-52;FERRAMENTAS EQUIPAMENTOS DE ENSAIO E MEDIÇÃO;MPP6 - AUDITORIA DE FERRAMENTAS - M6;1
CE;2026-01-07 08:00:00;2026-01-14 00:00:00;PPG-69;FERRAMENTAS EQUIPAMENTOS DE ENSAIO E MEDIÇÃO;MPP6 - AUDITORIA DE FERRAMENTAS - M6;1
CE;2026-01-07 08:00:00;2026-01-14 00:00:00;PPG-89;FERRAMENTAS EQUIPAMENTOS DE ENSAIO E MEDIÇÃO;MPP6 - AUDITORIA DE FERRAMENTAS - M6;1
CE;2026-01-07 08:00:00;2026-01-14 00:00:00;PPG-MV;FERRAMENTAS EQUIPAMENTOS DE ENSAIO E MEDIÇÃO;MPP6 - AUDITORIA DE FERRAMENTAS - M6;2
CE;2026-01-07 08:00:00;2026-01-15 00:00:00;PPG-00;FERRAMENTAS EQUIPAMENTOS DE ENSAIO E MEDIÇÃO;MPP6 - AUDITORIA DE FERRAMENTAS - M6;2
CE;2026-01-07 08:00:00;2026-01-15 00:00:00;PPG-12;FERRAMENTAS EQUIPAMENTOS DE ENSAIO E MEDIÇÃO;MPP6 - AUDITORIA DE FERRAMENTAS - M6;1
CE;2026-01-07 08:00:00;2026-01-15 00:00:00;PPG-21;FERRAMENTAS EQUIPAMENTOS DE ENSAIO E MEDIÇÃO;MPP6 - AUDITORIA DE FERRAMENTAS - M6;1
CE;2026-01-07 08:00:00;2026-01-15 00:00:00;PPG-28;FERRAMENTAS EQUIPAMENTOS DE ENSAIO E MEDIÇÃO;MPP6 - AUDITORIA DE FERRAMENTAS - M6;1
CE;2026-01-07 08:00:00;2026-01-15 00:00:00;PPG-29;FERRAMENTAS EQUIPAMENTOS DE ENSAIO E MEDIÇÃO;MPP6 - AUDITORIA DE FERRAMENTAS - M6;1
CE;2026-01-07 08:00:00;2026-01-15 00:00:00;PPG-45;FERRAMENTAS EQUIPAMENTOS DE ENSAIO E MEDIÇÃO;MPP6 - AUDITORIA DE FERRAMENTAS - M6;1
CE;2026-01-07 08:00:00;2026-01-15 00:00:00;PPG-67;FERRAMENTAS EQUIPAMENTOS DE ENSAIO E MEDIÇÃO;MPP6 - AUDITORIA DE FERRAMENTAS - M6;1
CE;2026-01-07 08:00:00;2026-01-15 00:00:00;PPG-81;FERRAMENTAS EQUIPAMENTOS DE ENSAIO E MEDIÇÃO;MPP6 - AUDITORIA DE FERRAMENTAS - M6;2
CE;2026-01-07 08:00:00;2026-01-15 00:00:00;PPG-93;FERRAMENTAS EQUIPAMENTOS DE ENSAIO E MEDIÇÃO;MPP6 - AUDITORIA DE FERRAMENTAS - M6;1
CE;2026-01-07 08:00:00;2026-01-15 00:00:00;PPG-96;FERRAMENTAS EQUIPAMENTOS DE ENSAIO E MEDIÇÃO;MPP6 - AUDITORIA DE FERRAMENTAS - M6;1
CE;2026-01-07 08:00:00;2026-01-15 00:00:00;PPG-MV;FERRAMENTAS EQUIPAMENTOS DE ENSAIO E MEDIÇÃO;MPP6 - AUDITORIA DE FERRAMENTAS - M6;2
CE;2026-01-07 08:00:00;2026-01-15 00:00:00;PPG-WS;FERRAMENTAS EQUIPAMENTOS DE ENSAIO E MEDIÇÃO;MPP6 - AUDITORIA DE FERRAMENTAS - M6;1
CE;2026-01-07 08:00:00;2026-01-16 17:00:00;PPG-18;FERRAMENTAS EQUIPAMENTOS DE ENSAIO E MEDIÇÃO;MPP6 - AUDITORIA DE FERRAMENTAS - M6;1
CE;2026-01-07 08:00:00;2026-01-16 17:00:00;PPG-40;FERRAMENTAS EQUIPAMENTOS DE ENSAIO E MEDIÇÃO;MPP6 - AUDITORIA DE FERRAMENTAS - M6;1
CE;2026-01-07 08:00:00;2026-02-23 00:00:00;PPG-14;FERRAMENTAS EQUIPAMENTOS DE ENSAIO E MEDIÇÃO;MPP6 - AUDITORIA DE FERRAMENTAS - M6;1
CE;2026-01-14 08:00:00;2026-01-14 09:00:00;PPG-01;FERRAMENTAS EQUIPAMENTOS DE ENSAIO E MEDIÇÃO;MPP6 - AUDITORIA DE FERRAMENTAS - M6;1
CE;2026-02-05 13:00:00;2026-02-05 17:00:00;MOR-11;CONVERSOR;INSPEÇÃO DE MANUTENÇÃO PREVENTIVA ANUAL;1
CE;2026-02-05 14:07:00;2026-02-05 17:00:00;MOR-11;AEROGERADOR;AVALIAÇÃO DE EQUIPE;1
CE;2026-02-06 08:30:00;2026-02-06 12:00:00;MOR-19;AEROGERADOR;AVALIAÇÃO DE EQUIPE;1
CE;2026-02-06 09:00:00;2026-02-06 12:25:00;MOR-19;CONVERSOR;INSPEÇÃO DE MANUTENÇÃO PREVENTIVA ANUAL;1
CE;2026-02-06 13:00:00;2026-02-06 15:29:00;MOR-18;CONVERSOR;INSPEÇÃO DE MANUTENÇÃO PREVENTIVA ANUAL;1
CE;2026-02-06 13:28:00;2026-02-06 15:28:00;MOR-18;AEROGERADOR;AVALIAÇÃO DE EQUIPE;1
CE;2026-02-12 14:00:00;2026-02-12 17:15:00;COQ-07;CONVERSOR;INSPEÇÃO DE MANUTENÇÃO PREVENTIVA ANUAL;1
CE;2026-02-20 08:00:00;2026-02-20 12:00:00;CAJ-05;CONVERSOR;INSPEÇÃO DE MANUTENÇÃO PREVENTIVA ANUAL;1
CE;2026-02-23 13:00:00;2026-02-23 16:44:00;CAJ-13;CONVERSOR;INSPEÇÃO DE MANUTENÇÃO PREVENTIVA ANUAL;1
CE;2026-02-23 15:53:00;2026-02-23 16:53:00;PPG-86;FERRAMENTAS EQUIPAMENTOS DE ENSAIO E MEDIÇÃO;MPP6 - AUDITORIA DE FERRAMENTAS - M6;1
CE;2026-02-23 16:40:00;2026-02-23 16:54:00;PPG-12;FERRAMENTAS EQUIPAMENTOS DE ENSAIO E MEDIÇÃO;MPP6 - AUDITORIA DE FERRAMENTAS - M6;1
CE;2026-02-26 09:00:00;2026-02-26 12:00:00;BUR-01;CONVERSOR;INSPEÇÃO DE MANUTENÇÃO PREVENTIVA ANUAL;1
CE;2026-03-02 08:00:00;2026-03-06 12:00:00;CAJ-11;AEROGERADOR;APR - PT;1
CE;2026-03-09 08:00:00;2026-03-09 12:00:00;BUR-17;CONVERSOR;INSPEÇÃO DE MANUTENÇÃO PREVENTIVA ANUAL;1
CE;2026-03-10 09:00:00;2026-03-10 15:00:00;MOR-02;NACELLE;INSPEÇÃO DE MANUTENÇÃO PREVENTIVA ANUAL;1
CE;2026-03-10 09:00:00;2026-03-10 17:00:00;MOR-02;AEROGERADOR;AVALIAÇÃO DE EQUIPE;1
CE;2026-03-10 10:00:00;2026-03-10 16:00:00;MOR-02;SISTEMA PITCH;INSPEÇÃO DE MANUTENÇÃO PREVENTIVA ANUAL;1
CE;2026-03-10 13:00:00;2026-03-10 17:01:00;MOR-02;GERADOR;INSPEÇÃO DE MANUTENÇÃO PREVENTIVA ANUAL;1
CE;2026-03-10 16:00:00;2026-03-10 18:00:00;MOR-02;TORRE WTG;INSPEÇÃO DE MANUTENÇÃO PREVENTIVA ANUAL;1
CE;2026-03-11 00:00:00;2026-03-11 15:00:00;QXB-24;FERRAMENTAS EQUIPAMENTOS DE ENSAIO E MEDIÇÃO;MPP6 - AUDITORIA DE FERRAMENTAS - M6;1
CE;2026-03-11 00:00:00;2026-03-11 15:00:00;QXB-25;FERRAMENTAS EQUIPAMENTOS DE ENSAIO E MEDIÇÃO;MPP6 - AUDITORIA DE FERRAMENTAS - M6;1
CE;2026-03-11 08:00:00;2026-03-11 08:28:20;QXB-42;FERRAMENTAS EQUIPAMENTOS DE ENSAIO E MEDIÇÃO;MPP6 - AUDITORIA DE FERRAMENTAS - M6;1
CE;2026-03-11 08:00:00;2026-03-11 08:30:00;QXB-03;FERRAMENTAS EQUIPAMENTOS DE ENSAIO E MEDIÇÃO;MPP6 - AUDITORIA DE FERRAMENTAS - M6;1
CE;2026-03-11 08:00:00;2026-03-11 08:30:00;QXB-23;FERRAMENTAS EQUIPAMENTOS DE ENSAIO E MEDIÇÃO;MPP6 - AUDITORIA DE FERRAMENTAS - M6;1
CE;2026-03-11 08:00:00;2026-03-11 08:30:00;QXB-27;FERRAMENTAS EQUIPAMENTOS DE ENSAIO E MEDIÇÃO;MPP6 - AUDITORIA DE FERRAMENTAS - M6;1
CE;2026-03-11 08:00:00;2026-03-11 08:30:00;QXB-36;FERRAMENTAS EQUIPAMENTOS DE ENSAIO E MEDIÇÃO;MPP6 - AUDITORIA DE FERRAMENTAS - M6;1
CE;2026-03-11 08:00:00;2026-03-11 08:30:00;QXB-37;FERRAMENTAS EQUIPAMENTOS DE ENSAIO E MEDIÇÃO;MPP6 - AUDITORIA DE FERRAMENTAS - M6;1
CE;2026-03-11 08:00:00;2026-03-11 08:30:00;QXB-39;FERRAMENTAS EQUIPAMENTOS DE ENSAIO E MEDIÇÃO;MPP6 - AUDITORIA DE FERRAMENTAS - M6;1
CE;2026-03-11 08:00:00;2026-03-11 08:30:00;QXB-43;FERRAMENTAS EQUIPAMENTOS DE ENSAIO E MEDIÇÃO;MPP6 - AUDITORIA DE FERRAMENTAS - M6;2
CE;2026-03-11 08:00:00;2026-03-11 08:30:00;QXB-52;FERRAMENTAS EQUIPAMENTOS DE ENSAIO E MEDIÇÃO;MPP6 - AUDITORIA DE FERRAMENTAS - M6;1
CE;2026-03-11 08:00:00;2026-03-11 08:30:00;QXB-59;FERRAMENTAS EQUIPAMENTOS DE ENSAIO E MEDIÇÃO;MPP6 - AUDITORIA DE FERRAMENTAS - M6;1
CE;2026-03-11 08:00:00;2026-03-11 08:30:00;QXB-63;FERRAMENTAS EQUIPAMENTOS DE ENSAIO E MEDIÇÃO;MPP6 - AUDITORIA DE FERRAMENTAS - M6;1
CE;2026-03-11 08:00:00;2026-03-11 08:30:00;QXB-75;FERRAMENTAS EQUIPAMENTOS DE ENSAIO E MEDIÇÃO;MPP6 - AUDITORIA DE FERRAMENTAS - M6;1
CE;2026-03-11 08:00:00;2026-03-11 08:30:00;QXB-81;FERRAMENTAS EQUIPAMENTOS DE ENSAIO E MEDIÇÃO;MPP6 - AUDITORIA DE FERRAMENTAS - M6;1
CE;2026-03-11 08:00:00;2026-03-11 08:30:00;QXB-97;FERRAMENTAS EQUIPAMENTOS DE ENSAIO E MEDIÇÃO;MPP6 - AUDITORIA DE FERRAMENTAS - M6;1
CE;2026-03-11 08:00:00;2026-03-11 08:30:00;QXB-MV;FERRAMENTAS EQUIPAMENTOS DE ENSAIO E MEDIÇÃO;MPP6 - AUDITORIA DE FERRAMENTAS - M6;2
CE;2026-03-11 08:00:00;2026-03-11 08:40:00;QXB-19;FERRAMENTAS EQUIPAMENTOS DE ENSAIO E MEDIÇÃO;MPP6 - AUDITORIA DE FERRAMENTAS - M6;1
CE;2026-03-11 08:00:00;2026-03-11 08:40:00;QXB-93;FERRAMENTAS EQUIPAMENTOS DE ENSAIO E MEDIÇÃO;MPP6 - AUDITORIA DE FERRAMENTAS - M6;1
CE;2026-03-11 08:00:00;2026-03-11 08:40:00;QXB-MV;FERRAMENTAS EQUIPAMENTOS DE ENSAIO E MEDIÇÃO;MPP6 - AUDITORIA DE FERRAMENTAS - M6;1
CE;2026-03-11 08:00:00;2026-03-11 08:40:00;QXB-WS;FERRAMENTAS EQUIPAMENTOS DE ENSAIO E MEDIÇÃO;MPP6 - AUDITORIA DE FERRAMENTAS - M6;1
CE;2026-03-11 08:00:00;2026-03-11 08:50:00;QXB-20;FERRAMENTAS EQUIPAMENTOS DE ENSAIO E MEDIÇÃO;MPP6 - AUDITORIA DE FERRAMENTAS - M6;1
CE;2026-03-11 08:00:00;2026-03-11 09:30:00;QXB-06;FERRAMENTAS EQUIPAMENTOS DE ENSAIO E MEDIÇÃO;MPP6 - AUDITORIA DE FERRAMENTAS - M6;1
CE;2026-03-11 08:00:00;2026-03-11 09:30:00;QXB-18;FERRAMENTAS EQUIPAMENTOS DE ENSAIO E MEDIÇÃO;MPP6 - AUDITORIA DE FERRAMENTAS - M6;1
CE;2026-03-11 08:00:00;2026-03-11 09:30:00;QXB-38;FERRAMENTAS EQUIPAMENTOS DE ENSAIO E MEDIÇÃO;MPP6 - AUDITORIA DE FERRAMENTAS - M6;1
CE;2026-03-11 08:00:00;2026-03-11 09:30:00;QXB-83;FERRAMENTAS EQUIPAMENTOS DE ENSAIO E MEDIÇÃO;MPP6 - AUDITORIA DE FERRAMENTAS - M6;1
CE;2026-03-11 08:00:00;2026-03-11 10:00:00;QXB-28;FERRAMENTAS EQUIPAMENTOS DE ENSAIO E MEDIÇÃO;MPP6 - AUDITORIA DE FERRAMENTAS - M6;1
CE;2026-03-11 08:00:00;2026-03-11 10:00:00;QXB-64;FERRAMENTAS EQUIPAMENTOS DE ENSAIO E MEDIÇÃO;MPP6 - AUDITORIA DE FERRAMENTAS - M6;2
CE;2026-03-11 08:00:00;2026-03-11 10:00:00;QXB-72;FERRAMENTAS EQUIPAMENTOS DE ENSAIO E MEDIÇÃO;MPP6 - AUDITORIA DE FERRAMENTAS - M6;1
CE;2026-03-11 08:00:00;2026-03-11 10:00:00;QXB-MV;FERRAMENTAS EQUIPAMENTOS DE ENSAIO E MEDIÇÃO;MPP6 - AUDITORIA DE FERRAMENTAS - M6;1
CE;2026-03-11 08:00:00;2026-03-11 11:00:00;QXB-31;FERRAMENTAS EQUIPAMENTOS DE ENSAIO E MEDIÇÃO;MPP6 - AUDITORIA DE FERRAMENTAS - M6;1
CE;2026-03-11 08:00:00;2026-03-11 12:00:00;QXB-33;FERRAMENTAS EQUIPAMENTOS DE ENSAIO E MEDIÇÃO;MPP6 - AUDITORIA DE FERRAMENTAS - M6;1
CE;2026-03-11 08:00:00;2026-03-11 13:00:00;QXB-05;FERRAMENTAS EQUIPAMENTOS DE ENSAIO E MEDIÇÃO;MPP6 - AUDITORIA DE FERRAMENTAS - M6;1
CE;2026-03-11 08:00:00;2026-03-11 15:00:00;QXB-43;FERRAMENTAS EQUIPAMENTOS DE ENSAIO E MEDIÇÃO;MPP6 - AUDITORIA DE FERRAMENTAS - M6;1
CE;2026-03-11 08:00:00;2026-03-11 15:00:00;QXB-4K;FERRAMENTAS EQUIPAMENTOS DE ENSAIO E MEDIÇÃO;MPP6 - AUDITORIA DE FERRAMENTAS - M6;1
CE;2026-03-11 10:30:00;2026-03-11 11:07:00;QXB-06;FERRAMENTAS EQUIPAMENTOS DE ENSAIO E MEDIÇÃO;MPP6 - AUDITORIA DE FERRAMENTAS - M6;1
CE;2026-03-12 16:06:00;2026-03-12 17:00:00;QXB-MV;FERRAMENTAS EQUIPAMENTOS DE ENSAIO E MEDIÇÃO;MPP6 - AUDITORIA DE FERRAMENTAS - M6;1
CE;2026-03-17 08:00:00;2026-03-17 15:00:00;CAJ-11;AEROGERADOR;IMPLANTAÇÕES/MELHORIAS;1
CE;2026-03-18 09:00:00;2026-03-18 09:04:00;MOR-OL;PARQUE EÓLICO;APR - PT;1
CE;2026-03-18 09:00:00;2026-03-18 14:30:00;MOR-01;CONVERSOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-03-18 09:00:00;2026-03-18 14:30:00;MOR-01;GERADOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-03-18 09:00:00;2026-03-18 14:30:00;MOR-01;NACELLE;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-03-18 09:00:00;2026-03-18 14:30:00;MOR-01;SISTEMA PITCH;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-03-18 09:00:00;2026-03-18 14:30:00;MOR-01;TORRE WTG;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-03-18 09:00:00;2026-03-18 14:30:00;MOR-02;CONVERSOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-03-18 09:00:00;2026-03-18 14:30:00;MOR-02;GERADOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-03-18 09:00:00;2026-03-18 14:30:00;MOR-02;NACELLE;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-03-18 09:00:00;2026-03-18 14:30:00;MOR-02;SISTEMA PITCH;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-03-18 09:00:00;2026-03-18 14:30:00;MOR-02;TORRE WTG;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-03-18 09:00:00;2026-03-18 14:30:00;MOR-03;CONVERSOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-03-18 09:00:00;2026-03-18 14:30:00;MOR-03;GERADOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-03-18 09:00:00;2026-03-18 14:30:00;MOR-03;NACELLE;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-03-18 09:00:00;2026-03-18 14:30:00;MOR-03;SISTEMA PITCH;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-03-18 09:00:00;2026-03-18 14:30:00;MOR-03;TORRE WTG;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-03-18 09:00:00;2026-03-18 14:30:00;MOR-04;CONVERSOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-03-18 09:00:00;2026-03-18 14:30:00;MOR-04;GERADOR;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-03-18 09:00:00;2026-03-18 14:30:00;MOR-04;NACELLE;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-03-18 09:00:00;2026-03-18 14:30:00;MOR-04;SISTEMA PITCH;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
CE;2026-03-18 09:00:00;2026-03-18 14:30:00;MOR-04;TORRE WTG;MPP1 - INSPEÇÃO EXTERNA DE AEROGERADOR - M6;1
